date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:04	40128/40128	---M--	200	added ('OK')	application/font-woff2	etag:%229ff5db02d976bec8bd12d2b2d44b4188f6742d03%22	https://use.typekit.net/af/08312f/000000000000000077359dee/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/08312f/000000000000000077359dee/30/l00c0	(from https://use.typekit.net/njp4uhl.css)
23:01:05	41152/41152	---M--	200	added ('OK')	application/font-woff	etag:%229ff5db02d976bec8bd12d2b2d44b4188f6742d03%22	https://use.typekit.net/af/08312f/000000000000000077359dee/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/08312f/000000000000000077359dee/30/d00c0	(from https://use.typekit.net/njp4uhl.css)
23:01:05	78544/78544	---M-Z	200	added ('OK')	font/opentype	etag:W/%229ff5db02d976bec8bd12d2b2d44b4188f6742d03%22	https://use.typekit.net/af/08312f/000000000000000077359dee/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/08312f/000000000000000077359dee/30/a00c0	(from https://use.typekit.net/njp4uhl.css)
23:01:05	42800/42800	---M--	200	added ('OK')	application/font-woff2	etag:%22745c74859bb875b314e9bab48af966cd451d8f4b%22	https://use.typekit.net/af/d03e48/000000000000000077359df2/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/d03e48/000000000000000077359df2/30/la2f9	(from https://use.typekit.net/njp4uhl.css)
23:01:05	44784/44784	---M--	200	added ('OK')	application/font-woff	etag:%22745c74859bb875b314e9bab48af966cd451d8f4b%22	https://use.typekit.net/af/d03e48/000000000000000077359df2/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/d03e48/000000000000000077359df2/30/da2f9	(from https://use.typekit.net/njp4uhl.css)
23:01:06	89248/89248	---M-Z	200	added ('OK')	font/opentype	etag:W/%22745c74859bb875b314e9bab48af966cd451d8f4b%22	https://use.typekit.net/af/d03e48/000000000000000077359df2/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/d03e48/000000000000000077359df2/30/aa2f9	(from https://use.typekit.net/njp4uhl.css)
23:01:06	40128/40128	---M--	200	added ('OK')	application/font-woff2	etag:%225dc23c12ef5715836eed201180431f78d33898a6%22	https://use.typekit.net/af/b59a99/000000000000000077359df3/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/b59a99/000000000000000077359df3/30/l0dca	(from https://use.typekit.net/njp4uhl.css)
23:01:06	41708/41708	---M--	200	added ('OK')	application/font-woff	etag:%225dc23c12ef5715836eed201180431f78d33898a6%22	https://use.typekit.net/af/b59a99/000000000000000077359df3/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/b59a99/000000000000000077359df3/30/d0dca	(from https://use.typekit.net/njp4uhl.css)
23:01:07	80588/80588	---M-Z	200	added ('OK')	font/opentype	etag:W/%225dc23c12ef5715836eed201180431f78d33898a6%22	https://use.typekit.net/af/b59a99/000000000000000077359df3/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/b59a99/000000000000000077359df3/30/a0dca	(from https://use.typekit.net/njp4uhl.css)
23:01:07	42640/42640	---M--	200	added ('OK')	application/font-woff2	etag:%22cc7e7c54d679fadccf93f2b8eca20f79a976d687%22	https://use.typekit.net/af/257c86/000000000000000077359df6/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n9&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/257c86/000000000000000077359df6/30/lff69	(from https://use.typekit.net/njp4uhl.css)
23:01:07	44520/44520	---M--	200	added ('OK')	application/font-woff	etag:%22cc7e7c54d679fadccf93f2b8eca20f79a976d687%22	https://use.typekit.net/af/257c86/000000000000000077359df6/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n9&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/257c86/000000000000000077359df6/30/dff69	(from https://use.typekit.net/njp4uhl.css)
23:01:08	90612/90612	---M-Z	200	added ('OK')	font/opentype	etag:W/%22cc7e7c54d679fadccf93f2b8eca20f79a976d687%22	https://use.typekit.net/af/257c86/000000000000000077359df6/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n9&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/257c86/000000000000000077359df6/30/aff69	(from https://use.typekit.net/njp4uhl.css)
23:01:08	40008/40008	---M--	200	added ('OK')	application/font-woff2	etag:%223a07a72df655c1ed18e51d8a884041f06de83d81%22	https://use.typekit.net/af/037411/000000000000000077359df7/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i9&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/037411/000000000000000077359df7/30/l263d	(from https://use.typekit.net/njp4uhl.css)
23:01:08	41764/41764	---M--	200	added ('OK')	application/font-woff	etag:%223a07a72df655c1ed18e51d8a884041f06de83d81%22	https://use.typekit.net/af/037411/000000000000000077359df7/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i9&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/037411/000000000000000077359df7/30/d263d	(from https://use.typekit.net/njp4uhl.css)
23:01:08	82828/82828	---MCZ	200	added ('OK')	font/opentype	etag:W/%223a07a72df655c1ed18e51d8a884041f06de83d81%22	https://use.typekit.net/af/037411/000000000000000077359df7/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i9&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/037411/000000000000000077359df7/30/a263d	(from https://use.typekit.net/njp4uhl.css)
23:01:09	37484/37484	---M--	200	added ('OK')	application/font-woff2	etag:%223f55b752b8055cc997411c9f6c6d591c5f94fa3c%22	https://use.typekit.net/af/ab60ca/000000000000000077359de6/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/ab60ca/000000000000000077359de6/30/l64f0	(from https://use.typekit.net/njp4uhl.css)
23:01:10	38932/38932	---M--	200	added ('OK')	application/font-woff	etag:%223f55b752b8055cc997411c9f6c6d591c5f94fa3c%22	https://use.typekit.net/af/ab60ca/000000000000000077359de6/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/ab60ca/000000000000000077359de6/30/d64f0	(from https://use.typekit.net/njp4uhl.css)
23:01:10	60332/60332	---M-Z	200	added ('OK')	font/opentype	etag:W/%223f55b752b8055cc997411c9f6c6d591c5f94fa3c%22	https://use.typekit.net/af/ab60ca/000000000000000077359de6/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/ab60ca/000000000000000077359de6/30/a64f0	(from https://use.typekit.net/njp4uhl.css)
23:01:10	42940/42940	---M--	200	added ('OK')	application/font-woff2	etag:%22793a4cb143f3e2a39b91c1b5919fcd833edcc42c%22	https://use.typekit.net/af/952df1/000000000000000077359dea/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/952df1/000000000000000077359dea/30/l04c7	(from https://use.typekit.net/njp4uhl.css)
23:01:10	43912/43912	---M--	200	added ('OK')	application/font-woff	etag:%22793a4cb143f3e2a39b91c1b5919fcd833edcc42c%22	https://use.typekit.net/af/952df1/000000000000000077359dea/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/952df1/000000000000000077359dea/30/d04c7	(from https://use.typekit.net/njp4uhl.css)
23:01:11	66528/66528	---M-Z	200	added ('OK')	font/opentype	etag:W/%22793a4cb143f3e2a39b91c1b5919fcd833edcc42c%22	https://use.typekit.net/af/952df1/000000000000000077359dea/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/952df1/000000000000000077359dea/30/a04c7	(from https://use.typekit.net/njp4uhl.css)
23:01:11	176384/176384	---M--	200	added ('OK')	application/font-woff2	etag:%220b9342bad1d3118c886dcb7d29c5105b86c3c2a7%22	https://use.typekit.net/af/e8c22b/00000000000000007735a3a4/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/e8c22b/00000000000000007735a3a4/30/l64f0	(from https://use.typekit.net/njp4uhl.css)
23:01:11	209624/209624	---M--	200	added ('OK')	application/font-woff	etag:%220b9342bad1d3118c886dcb7d29c5105b86c3c2a7%22	https://use.typekit.net/af/e8c22b/00000000000000007735a3a4/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/e8c22b/00000000000000007735a3a4/30/d64f0	(from https://use.typekit.net/njp4uhl.css)
23:01:11	503664/503664	---M-Z	200	added ('OK')	font/opentype	etag:W/%220b9342bad1d3118c886dcb7d29c5105b86c3c2a7%22	https://use.typekit.net/af/e8c22b/00000000000000007735a3a4/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/e8c22b/00000000000000007735a3a4/30/a64f0	(from https://use.typekit.net/njp4uhl.css)
23:01:13	187004/187004	---M--	200	added ('OK')	application/font-woff2	etag:%221e31ebb51b7c487aeafc37ef9b6e5fada960daf8%22	https://use.typekit.net/af/396947/00000000000000007735a3a7/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i4&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/396947/00000000000000007735a3a7/30/l34b8	(from https://use.typekit.net/njp4uhl.css)
23:01:13	520520/520520	---MCZ	200	added ('OK')	font/opentype	etag:W/%221e31ebb51b7c487aeafc37ef9b6e5fada960daf8%22	https://use.typekit.net/af/396947/00000000000000007735a3a7/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i4&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/396947/00000000000000007735a3a7/30/a34b8	(from https://use.typekit.net/njp4uhl.css)
23:01:13	185840/185840	---M--	200	added ('OK')	application/font-woff2	etag:%22f0b06906a72684d2c4f437c08e4289b1b4419698%22	https://use.typekit.net/af/3f4c3a/00000000000000007735a3a9/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/3f4c3a/00000000000000007735a3a9/30/la2f9	(from https://use.typekit.net/njp4uhl.css)
23:01:14	221316/221316	---M--	200	added ('OK')	application/font-woff	etag:%221e31ebb51b7c487aeafc37ef9b6e5fada960daf8%22	https://use.typekit.net/af/396947/00000000000000007735a3a7/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i4&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/396947/00000000000000007735a3a7/30/d34b8	(from https://use.typekit.net/njp4uhl.css)
23:01:14	220508/220508	---M--	200	added ('OK')	application/font-woff	etag:%22f0b06906a72684d2c4f437c08e4289b1b4419698%22	https://use.typekit.net/af/3f4c3a/00000000000000007735a3a9/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/3f4c3a/00000000000000007735a3a9/30/da2f9	(from https://use.typekit.net/njp4uhl.css)
23:01:14	510036/510036	---M-Z	200	added ('OK')	font/opentype	etag:W/%22f0b06906a72684d2c4f437c08e4289b1b4419698%22	https://use.typekit.net/af/3f4c3a/00000000000000007735a3a9/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/3f4c3a/00000000000000007735a3a9/30/aa2f9	(from https://use.typekit.net/njp4uhl.css)
23:01:14	196100/196100	---M--	200	added ('OK')	application/font-woff2	etag:%22361e3cdb404f61f434231fc1f7c77759897bc540%22	https://use.typekit.net/af/e45fab/00000000000000007735a3ab/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/e45fab/00000000000000007735a3ab/30/l0dca	(from https://use.typekit.net/njp4uhl.css)
23:01:15	232380/232380	---M--	200	added ('OK')	application/font-woff	etag:%22361e3cdb404f61f434231fc1f7c77759897bc540%22	https://use.typekit.net/af/e45fab/00000000000000007735a3ab/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/e45fab/00000000000000007735a3ab/30/d0dca	(from https://use.typekit.net/njp4uhl.css)
23:01:15	524868/524868	---MCZ	200	added ('OK')	font/opentype	etag:W/%22361e3cdb404f61f434231fc1f7c77759897bc540%22	https://use.typekit.net/af/e45fab/00000000000000007735a3ab/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/e45fab/00000000000000007735a3ab/30/a0dca	(from https://use.typekit.net/njp4uhl.css)
23:01:15	181280/181280	---M--	200	added ('OK')	application/font-woff2	etag:%22c5b93f748f745f6171f8d85a520246c9ae8f54c7%22	https://use.typekit.net/af/ddc6f6/00000000000000007735a3ad/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n3&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/ddc6f6/00000000000000007735a3ad/30/l0ac7	(from https://use.typekit.net/njp4uhl.css)
23:01:16	215216/215216	---M--	200	added ('OK')	application/font-woff	etag:%22c5b93f748f745f6171f8d85a520246c9ae8f54c7%22	https://use.typekit.net/af/ddc6f6/00000000000000007735a3ad/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n3&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/ddc6f6/00000000000000007735a3ad/30/d0ac7	(from https://use.typekit.net/njp4uhl.css)
23:01:16	501136/501136	---MCZ	200	added ('OK')	font/opentype	etag:W/%22c5b93f748f745f6171f8d85a520246c9ae8f54c7%22	https://use.typekit.net/af/ddc6f6/00000000000000007735a3ad/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n3&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/ddc6f6/00000000000000007735a3ad/30/a0ac7	(from https://use.typekit.net/njp4uhl.css)
23:01:16	190332/190332	---M--	200	added ('OK')	application/font-woff2	etag:%229547ace8d42d46f6076e4edd5119f887824d4bf7%22	https://use.typekit.net/af/dd7c06/00000000000000007735a3af/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/dd7c06/00000000000000007735a3af/30/l00c0	(from https://use.typekit.net/njp4uhl.css)
23:01:17	226148/226148	---M--	200	added ('OK')	application/font-woff	etag:%229547ace8d42d46f6076e4edd5119f887824d4bf7%22	https://use.typekit.net/af/dd7c06/00000000000000007735a3af/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/dd7c06/00000000000000007735a3af/30/d00c0	(from https://use.typekit.net/njp4uhl.css)
23:01:17	517784/517784	---M-Z	200	added ('OK')	font/opentype	etag:W/%229547ace8d42d46f6076e4edd5119f887824d4bf7%22	https://use.typekit.net/af/dd7c06/00000000000000007735a3af/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/dd7c06/00000000000000007735a3af/30/a00c0	(from https://use.typekit.net/njp4uhl.css)
23:01:18	186296/186296	---M--	200	added ('OK')	application/font-woff2	etag:%22accc8a6dd668e5081a773836d5a8d90b1e5027dd%22	https://use.typekit.net/af/175b25/00000000000000007735a3b1/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/175b25/00000000000000007735a3b1/30/l04c7	(from https://use.typekit.net/njp4uhl.css)
23:01:18	222284/222284	---M--	200	added ('OK')	application/font-woff	etag:%22accc8a6dd668e5081a773836d5a8d90b1e5027dd%22	https://use.typekit.net/af/175b25/00000000000000007735a3b1/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/175b25/00000000000000007735a3b1/30/d04c7	(from https://use.typekit.net/njp4uhl.css)
23:01:19	517672/517672	---MCZ	200	added ('OK')	font/opentype	etag:W/%22accc8a6dd668e5081a773836d5a8d90b1e5027dd%22	https://use.typekit.net/af/175b25/00000000000000007735a3b1/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/175b25/00000000000000007735a3b1/30/a04c7	(from https://use.typekit.net/njp4uhl.css)
23:01:19	197488/197488	---M--	200	added ('OK')	application/font-woff2	etag:%22b948e63b3ca279cecd4bf995fab01da7b7a61d6d%22	https://use.typekit.net/af/84a20c/00000000000000007735a3b3/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/84a20c/00000000000000007735a3b3/30/l3fe8	(from https://use.typekit.net/njp4uhl.css)
23:01:19	234484/234484	---M--	200	added ('OK')	application/font-woff	etag:%22b948e63b3ca279cecd4bf995fab01da7b7a61d6d%22	https://use.typekit.net/af/84a20c/00000000000000007735a3b3/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/84a20c/00000000000000007735a3b3/30/d3fe8	(from https://use.typekit.net/njp4uhl.css)
23:01:20	532460/532460	---MCZ	200	added ('OK')	font/opentype	etag:W/%22b948e63b3ca279cecd4bf995fab01da7b7a61d6d%22	https://use.typekit.net/af/84a20c/00000000000000007735a3b3/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	F:/My_newWeb/Copyofsite/use.typekit.net/af/84a20c/00000000000000007735a3b3/30/a3fe8	(from https://use.typekit.net/njp4uhl.css)
23:01:21	26556/26556	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Aug%202021%2015:01:21%20GMT	https://lovelyjohn346.webnode.com/home/wnd_header.set	F:/My_newWeb/Copyofsite/lovelyjohn346.webnode.com/home/wnd_header.a7.delayed	(from https://lovelyjohn346.webnode.com/home/)
23:01:21	1/1	U-----	200	untouched ('OK')	text/plain	etag:%2261044cf0-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/njp4uhl.css)
